task,system,query_id,product_type,relevant_count,ranking_depth,mrr,first_relevant_rank,recall@1,hit@1,ndcg@1,recall@5,hit@5,ndcg@5,recall@10,hit@10,ndcg@10,recall@50,hit@50,ndcg@50
image,numpy_exact,image_B084LLTH71,shoes,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B084LLTH71,shoes,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B084QY95V6,safety_supply,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B084QY95V6,safety_supply,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B084R7N9DK,grocery,1,1000,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image,faiss_flat,image_B084R7N9DK,grocery,1,1000,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image,numpy_exact,image_B084T7NZNG,home_furniture_and_decor,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B084T7NZNG,home_furniture_and_decor,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B084TBLDTL,shoes,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B084TBLDTL,shoes,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B08511DW3G,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B08511DW3G,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B08511PTJ1,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B08511PTJ1,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B0852197GD,home_furniture_and_decor,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B0852197GD,home_furniture_and_decor,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B0853QJ6VS,chair,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B0853QJ6VS,chair,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B0853WPV3Z,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B0853WPV3Z,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B0853WQCLR,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B0853WQCLR,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B0853WZ38C,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B0853WZ38C,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B0853XBHHL,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B0853XBHHL,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B0856346HG,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B0856346HG,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B085636YFP,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B085636YFP,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B085637GYD,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B085637GYD,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B08563H81C,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B08563H81C,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B08563KJJJ,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B08563KJJJ,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B08563ML4P,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B08563ML4P,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B08563MZMX,cellular_phone_case,1,1000,0.0030211480362537764,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image,faiss_flat,image_B08563MZMX,cellular_phone_case,1,1000,0.0030211480362537764,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image,numpy_exact,image_B08563N862,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B08563N862,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B08563QS19,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B08563QS19,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B08563RNQN,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B08563RNQN,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B085641PPC,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B085641PPC,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B085641PQB,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B085641PQB,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B085643BGY,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B085643BGY,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B085643BML,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B085643BML,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B08569564Q,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B08569564Q,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B08569PPR2,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B08569PPR2,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B0856B643F,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B0856B643F,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B0856G89VV,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B0856G89VV,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B0856GCCNT,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B0856GCCNT,cellular_phone_case,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B0857JW1B9,chair,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B0857JW1B9,chair,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B085FP2GJ7,shoes,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B085FP2GJ7,shoes,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B08638T247,screwdriver,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B08638T247,screwdriver,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B086RC5RVC,backpack,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B086RC5RVC,backpack,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B086XGMSWW,drinking_cup,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B086XGMSWW,drinking_cup,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B0872FKRHX,sporting_goods,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B0872FKRHX,sporting_goods,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B0876P499P,skin_cleaning_agent,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B0876P499P,skin_cleaning_agent,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B0876WM5SK,grocery,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B0876WM5SK,grocery,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B0876ZB183,shoes,1,1000,0.5,2,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575
image,faiss_flat,image_B0876ZB183,shoes,1,1000,0.5,2,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575
image,numpy_exact,image_B088MFLY8S,food_service_supply,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B088MFLY8S,food_service_supply,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B088MFNMMY,food_service_supply,1,1000,0.5,2,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575
image,faiss_flat,image_B088MFNMMY,food_service_supply,1,1000,0.5,2,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575
image,numpy_exact,image_B089RFWVWR,boot,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B089RFWVWR,boot,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B089WRB791,skin_cleaning_agent,1,1000,0.3333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
image,faiss_flat,image_B089WRB791,skin_cleaning_agent,1,1000,0.3333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
image,numpy_exact,image_B08B3YWD6V,food_service_supply,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B08B3YWD6V,food_service_supply,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B08B7V53CX,pet_supplies,1,1000,0.5,2,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575
image,faiss_flat,image_B08B7V53CX,pet_supplies,1,1000,0.5,2,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575
image,numpy_exact,image_B08BG91C98,kitchen,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B08BG91C98,kitchen,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B08BGH8YC8,furniture,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B08BGH8YC8,furniture,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B08C3D7Z1J,shoes,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B08C3D7Z1J,shoes,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B08CMH5DW8,cake,1,1000,0.002079002079002079,481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image,faiss_flat,image_B08CMH5DW8,cake,1,1000,0.002079002079002079,481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image,numpy_exact,image_B08DNWW349,accessory,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B08DNWW349,accessory,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B08FJ2LZQG,pet_supplies,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B08FJ2LZQG,pet_supplies,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,numpy_exact,image_B08GKGNSZ5,office_products,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
image,faiss_flat,image_B08GKGNSZ5,office_products,1,1000,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,lexical_bm25,text_00ddf1459a3bb1b3,shoes,3,50,1.0,1,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_00ddf1459a3bb1b3,shoes,3,50,0.25,4,0.0,0.0,0.0,0.6666666666666666,1.0,0.38364913903790027,1.0,1.0,0.5508095940041026,1.0,1.0,0.5508095940041026
text,faiss_flat,text_00ddf1459a3bb1b3,shoes,3,50,0.25,4,0.0,0.0,0.0,0.6666666666666666,1.0,0.38364913903790027,1.0,1.0,0.5508095940041026,1.0,1.0,0.5508095940041026
text,hybrid_rrf,text_00ddf1459a3bb1b3,shoes,3,50,0.5,2,0.0,0.0,0.0,1.0,1.0,0.7328286204777911,1.0,1.0,0.7328286204777911,1.0,1.0,0.7328286204777911
text,lexical_bm25,text_0436f8e9fa556e2d,cellular_phone_case,47,50,1.0,1,0.02127659574468085,1.0,1.0,0.10638297872340426,1.0,1.0,0.2127659574468085,1.0,1.0,1.0,1.0,0.9999232875307678
text,numpy_exact,text_0436f8e9fa556e2d,cellular_phone_case,47,50,0.06666666666666667,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638297872340426,1.0,0.08447186113551357
text,faiss_flat,text_0436f8e9fa556e2d,cellular_phone_case,47,50,0.06666666666666667,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638297872340426,1.0,0.08447186113551357
text,hybrid_rrf,text_0436f8e9fa556e2d,cellular_phone_case,47,50,1.0,1,0.02127659574468085,1.0,1.0,0.10638297872340426,1.0,1.0,0.14893617021276595,1.0,0.7885497208855957,0.574468085106383,1.0,0.6260080884673842
text,lexical_bm25,text_05386261b8c6d73f,shoes,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_05386261b8c6d73f,shoes,2,50,0.5,2,0.0,0.0,0.0,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708
text,faiss_flat,text_05386261b8c6d73f,shoes,2,50,0.5,2,0.0,0.0,0.0,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708
text,hybrid_rrf,text_05386261b8c6d73f,shoes,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,lexical_bm25,text_0946a27795b1fc8a,cellular_phone_case,5,50,1.0,1,0.2,1.0,1.0,0.6,1.0,0.6843515475204855,1.0,1.0,0.9182162519778518,1.0,1.0,0.9182162519778518
text,numpy_exact,text_0946a27795b1fc8a,cellular_phone_case,5,50,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
text,faiss_flat,text_0946a27795b1fc8a,cellular_phone_case,5,50,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
text,hybrid_rrf,text_0946a27795b1fc8a,cellular_phone_case,5,50,0.5,2,0.0,0.0,0.0,0.4,1.0,0.36005461457723403,0.6,1.0,0.4580939004085911,1.0,1.0,0.6365587045728504
text,lexical_bm25,text_0a2fdfa57fe7e4a3,chair,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_0a2fdfa57fe7e4a3,chair,2,50,0.5,2,0.0,0.0,0.0,1.0,1.0,0.6509209298071326,1.0,1.0,0.6509209298071326,1.0,1.0,0.6509209298071326
text,faiss_flat,text_0a2fdfa57fe7e4a3,chair,2,50,0.5,2,0.0,0.0,0.0,1.0,1.0,0.6509209298071326,1.0,1.0,0.6509209298071326,1.0,1.0,0.6509209298071326
text,hybrid_rrf,text_0a2fdfa57fe7e4a3,chair,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,lexical_bm25,text_0c81c413ded5732d,cellular_phone_case,3,50,1.0,1,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_0c81c413ded5732d,cellular_phone_case,3,50,1.0,1,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.6713860725233041,0.6666666666666666,1.0,0.6713860725233041,1.0,1.0,0.7982030893556976
text,faiss_flat,text_0c81c413ded5732d,cellular_phone_case,3,50,1.0,1,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.6713860725233041,0.6666666666666666,1.0,0.6713860725233041,1.0,1.0,0.7982030893556976
text,hybrid_rrf,text_0c81c413ded5732d,cellular_phone_case,3,50,1.0,1,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,lexical_bm25,text_13f85590fc8bdc5d,shoes,5,50,0.3333333333333333,3,0.0,0.0,0.0,0.4,1.0,0.30078518014914984,0.6,1.0,0.42159648284864404,1.0,1.0,0.5606059341359946
text,numpy_exact,text_13f85590fc8bdc5d,shoes,5,50,0.05555555555555555,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.20497260110748283
text,faiss_flat,text_13f85590fc8bdc5d,shoes,5,50,0.05555555555555555,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.20497260110748283
text,hybrid_rrf,text_13f85590fc8bdc5d,shoes,5,50,0.25,4,0.0,0.0,0.0,0.2,1.0,0.14606834984270645,0.4,1.0,0.24410763567406352,1.0,1.0,0.47979685339208084
text,lexical_bm25,text_1944f12255536e6b,shoes,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_1944f12255536e6b,shoes,2,50,0.5,2,0.0,0.0,0.0,0.5,1.0,0.38685280723454163,1.0,1.0,0.5640920940185894,1.0,1.0,0.5640920940185894
text,faiss_flat,text_1944f12255536e6b,shoes,2,50,0.5,2,0.0,0.0,0.0,0.5,1.0,0.38685280723454163,1.0,1.0,0.5640920940185894,1.0,1.0,0.5640920940185894
text,hybrid_rrf,text_1944f12255536e6b,shoes,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,0.8503449055347546,1.0,1.0,0.8503449055347546,1.0,1.0,0.8503449055347546
text,lexical_bm25,text_1f70ab53750564cf,shoes,3,50,0.5,2,0.0,0.0,0.0,1.0,1.0,0.7328286204777911,1.0,1.0,0.7328286204777911,1.0,1.0,0.7328286204777911
text,numpy_exact,text_1f70ab53750564cf,shoes,3,50,1.0,1,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.6508205185601091,1.0,1.0,0.8072467605676945,1.0,1.0,0.8072467605676945
text,faiss_flat,text_1f70ab53750564cf,shoes,3,50,1.0,1,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.6508205185601091,1.0,1.0,0.8072467605676945,1.0,1.0,0.8072467605676945
text,hybrid_rrf,text_1f70ab53750564cf,shoes,3,50,0.5,2,0.0,0.0,0.0,1.0,1.0,0.7328286204777911,1.0,1.0,0.7328286204777911,1.0,1.0,0.7328286204777911
text,lexical_bm25,text_1fb996eb2d1608be,handbag,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_1fb996eb2d1608be,handbag,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,faiss_flat,text_1fb996eb2d1608be,handbag,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,hybrid_rrf,text_1fb996eb2d1608be,handbag,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,lexical_bm25,text_2629c383385a21f1,home_bed_and_bath,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_2629c383385a21f1,home_bed_and_bath,2,50,0.5,2,0.0,0.0,0.0,1.0,1.0,0.6240505200038379,1.0,1.0,0.6240505200038379,1.0,1.0,0.6240505200038379
text,faiss_flat,text_2629c383385a21f1,home_bed_and_bath,2,50,0.5,2,0.0,0.0,0.0,1.0,1.0,0.6240505200038379,1.0,1.0,0.6240505200038379,1.0,1.0,0.6240505200038379
text,hybrid_rrf,text_2629c383385a21f1,home_bed_and_bath,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,lexical_bm25,text_29c7f7f8944aac7c,cellular_phone_case,46,50,1.0,1,0.021739130434782608,1.0,1.0,0.10869565217391304,1.0,1.0,0.21739130434782608,1.0,1.0,1.0,1.0,1.0
